"Program","Year","Period","Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Fruit","Category","Item","Metric","Area Grown","Fertilize","Organic","Type","Ingredient","Code","Domain Category","Value","CV (%)"
"CENSUS",2022,"YEAR","STATE","OREGON","41",NA,NA,NA,NA,"STRAWBERRIES ",NA,"OPERATIONS WITH AREA GROWN",NA,"AREA GROWN: (1.0 TO 4.9 ACRES)",NA,NA,NA,NA,NA,NA,"57","23.2"
"CENSUS",2022,"YEAR","STATE","OREGON","41",NA,NA,NA,NA,"STRAWBERRIES ",NA,"OPERATIONS WITH AREA GROWN",NA,"AREA GROWN: (100 OR MORE ACRES)",NA,NA,NA,NA,NA,NA,"3","77.5"
"CENSUS",2022,"YEAR","STATE","OREGON","41",NA,NA,NA,NA,"STRAWBERRIES ",NA,"OPERATIONS WITH AREA GROWN",NA,"AREA GROWN: (15.0 TO 24.9 ACRES)",NA,NA,NA,NA,NA,NA,"9","39.4"
"CENSUS",2022,"YEAR","STATE","OREGON","41",NA,NA,NA,NA,"STRAWBERRIES ",NA,"OPERATIONS WITH AREA GROWN",NA,"AREA GROWN: (25.0 TO 49.9 ACRES)",NA,NA,NA,NA,NA,NA,"16","31.4"
"CENSUS",2022,"YEAR","STATE","OREGON","41",NA,NA,NA,NA,"STRAWBERRIES ",NA,"OPERATIONS WITH AREA GROWN",NA,"AREA GROWN: (5.0 TO 14.9 ACRES)",NA,NA,NA,NA,NA,NA,"19","16.6"
"CENSUS",2022,"YEAR","STATE","OREGON","41",NA,NA,NA,NA,"STRAWBERRIES ",NA,"OPERATIONS WITH AREA GROWN",NA,"AREA GROWN: (50.0 TO 99.9 ACRES)",NA,NA,NA,NA,NA,NA,"3","(L)"
"CENSUS",2022,"YEAR","STATE","OREGON","41",NA,NA,NA,NA,"STRAWBERRIES ",NA,"Total OPERATIONS WITH AREA GROWN",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","313","7.3"
"CENSUS",2022,"YEAR","STATE","OREGON","41",NA,NA,NA,NA,"STRAWBERRIES ",NA,"OPERATIONS WITH AREA NON-BEARING",NA,"AREA GROWN: (0.1 TO 0.9 ACRES)",NA,NA,NA,NA,NA,NA,"21","84.2"
"CENSUS",2022,"YEAR","STATE","OREGON","41",NA,NA,NA,NA,"STRAWBERRIES ",NA,"OPERATIONS WITH AREA NON-BEARING",NA,"AREA GROWN: (1.0 TO 4.9 ACRES)",NA,NA,NA,NA,NA,NA,"14","33.9"
"CENSUS",2022,"YEAR","STATE","OREGON","41",NA,NA,NA,NA,"STRAWBERRIES ",NA,"OPERATIONS WITH AREA NON-BEARING",NA,"AREA GROWN: (100 OR MORE ACRES)",NA,NA,NA,NA,NA,NA,"1","(L)"
"CENSUS",2022,"YEAR","STATE","OREGON","41",NA,NA,NA,NA,"STRAWBERRIES ",NA,"OPERATIONS WITH AREA NON-BEARING",NA,"AREA GROWN: (15.0 TO 24.9 ACRES)",NA,NA,NA,NA,NA,NA,"7","50.7"
"CENSUS",2022,"YEAR","STATE","OREGON","41",NA,NA,NA,NA,"STRAWBERRIES ",NA,"OPERATIONS WITH AREA NON-BEARING",NA,"AREA GROWN: (25.0 TO 49.9 ACRES)",NA,NA,NA,NA,NA,NA,"4","75.0"
"CENSUS",2022,"YEAR","STATE","OREGON","41",NA,NA,NA,NA,"STRAWBERRIES ",NA,"OPERATIONS WITH AREA NON-BEARING",NA,"AREA GROWN: (5.0 TO 14.9 ACRES)",NA,NA,NA,NA,NA,NA,"6","22.4"
"CENSUS",2022,"YEAR","STATE","OREGON","41",NA,NA,NA,NA,"STRAWBERRIES ",NA,"OPERATIONS WITH AREA NON-BEARING",NA,"AREA GROWN: (50.0 TO 99.9 ACRES)",NA,NA,NA,NA,NA,NA,"1","(L)"
"CENSUS",2022,"YEAR","STATE","OREGON","41",NA,NA,NA,NA,"STRAWBERRIES ",NA,"Total OPERATIONS WITH AREA NON-BEARING",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","54","30.7"
"CENSUS",2022,"YEAR","STATE","PENNSYLVANIA","42",NA,NA,NA,NA,"STRAWBERRIES ",NA,"ACRES BEARING",NA,"AREA GROWN: (0.1 TO 0.9 ACRES)",NA,NA,NA,NA,NA,NA,"112","16.4"
"CENSUS",2022,"YEAR","STATE","PENNSYLVANIA","42",NA,NA,NA,NA,"STRAWBERRIES ",NA,"ACRES BEARING",NA,"AREA GROWN: (1.0 TO 4.9 ACRES)",NA,NA,NA,NA,NA,NA,"293","14.5"
"CENSUS",2022,"YEAR","STATE","PENNSYLVANIA","42",NA,NA,NA,NA,"STRAWBERRIES ",NA,"ACRES BEARING",NA,"AREA GROWN: (15.0 TO 24.9 ACRES)",NA,NA,NA,NA,NA,NA,"115","38.9"
"CENSUS",2022,"YEAR","STATE","PENNSYLVANIA","42",NA,NA,NA,NA,"STRAWBERRIES ",NA,"ACRES BEARING",NA,"AREA GROWN: (5.0 TO 14.9 ACRES)",NA,NA,NA,NA,NA,NA,"144","35.2"
"CENSUS",2022,"YEAR","STATE","PENNSYLVANIA","42",NA,NA,NA,NA,"STRAWBERRIES ",NA,"Total ACRES BEARING",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","663","10.7"
"CENSUS",2022,"YEAR","STATE","PENNSYLVANIA","42",NA,NA,NA,NA,"STRAWBERRIES ",NA,"ACRES GROWN",NA,"AREA GROWN: (0.1 TO 0.9 ACRES)",NA,NA,NA,NA,NA,NA,"128","14.2"
"CENSUS",2022,"YEAR","STATE","PENNSYLVANIA","42",NA,NA,NA,NA,"STRAWBERRIES ",NA,"ACRES GROWN",NA,"AREA GROWN: (1.0 TO 4.9 ACRES)",NA,NA,NA,NA,NA,NA,"329","13.6"
"CENSUS",2022,"YEAR","STATE","PENNSYLVANIA","42",NA,NA,NA,NA,"STRAWBERRIES ",NA,"ACRES GROWN",NA,"AREA GROWN: (15.0 TO 24.9 ACRES)",NA,NA,NA,NA,NA,NA,"135","34.7"
"CENSUS",2022,"YEAR","STATE","PENNSYLVANIA","42",NA,NA,NA,NA,"STRAWBERRIES ",NA,"ACRES GROWN",NA,"AREA GROWN: (5.0 TO 14.9 ACRES)",NA,NA,NA,NA,NA,NA,"163","35.2"
"CENSUS",2022,"YEAR","STATE","PENNSYLVANIA","42",NA,NA,NA,NA,"STRAWBERRIES ",NA,"Total ACRES GROWN",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","756","10.2"
"CENSUS",2022,"YEAR","STATE","PENNSYLVANIA","42",NA,NA,NA,NA,"STRAWBERRIES ",NA,"ACRES NON-BEARING",NA,"AREA GROWN: (0.1 TO 0.9 ACRES)",NA,NA,NA,NA,NA,NA,"16","17.8"
"CENSUS",2022,"YEAR","STATE","PENNSYLVANIA","42",NA,NA,NA,NA,"STRAWBERRIES ",NA,"ACRES NON-BEARING",NA,"AREA GROWN: (1.0 TO 4.9 ACRES)",NA,NA,NA,NA,NA,NA,"37","24.9"
"CENSUS",2022,"YEAR","STATE","PENNSYLVANIA","42",NA,NA,NA,NA,"STRAWBERRIES ",NA,"ACRES NON-BEARING",NA,"AREA GROWN: (15.0 TO 24.9 ACRES)",NA,NA,NA,NA,NA,NA,"20","17.1"
"CENSUS",2022,"YEAR","STATE","PENNSYLVANIA","42",NA,NA,NA,NA,"STRAWBERRIES ",NA,"ACRES NON-BEARING",NA,"AREA GROWN: (5.0 TO 14.9 ACRES)",NA,NA,NA,NA,NA,NA,"20","39.1"
"CENSUS",2022,"YEAR","STATE","PENNSYLVANIA","42",NA,NA,NA,NA,"STRAWBERRIES ",NA,"Total ACRES NON-BEARING",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","92","8.8"
"CENSUS",2022,"YEAR","STATE","PENNSYLVANIA","42",NA,NA,NA,NA,"STRAWBERRIES ",NA,"OPERATIONS WITH AREA BEARING",NA,"AREA GROWN: (0.1 TO 0.9 ACRES)",NA,NA,NA,NA,NA,NA,"411","10.1"
"CENSUS",2022,"YEAR","STATE","PENNSYLVANIA","42",NA,NA,NA,NA,"STRAWBERRIES ",NA,"OPERATIONS WITH AREA BEARING",NA,"AREA GROWN: (1.0 TO 4.9 ACRES)",NA,NA,NA,NA,NA,NA,"184","10.4"
"CENSUS",2022,"YEAR","STATE","PENNSYLVANIA","42",NA,NA,NA,NA,"STRAWBERRIES ",NA,"OPERATIONS WITH AREA BEARING",NA,"AREA GROWN: (15.0 TO 24.9 ACRES)",NA,NA,NA,NA,NA,NA,"8","37.5"
"CENSUS",2022,"YEAR","STATE","PENNSYLVANIA","42",NA,NA,NA,NA,"STRAWBERRIES ",NA,"OPERATIONS WITH AREA BEARING",NA,"AREA GROWN: (5.0 TO 14.9 ACRES)",NA,NA,NA,NA,NA,NA,"25","21.1"
"CENSUS",2022,"YEAR","STATE","PENNSYLVANIA","42",NA,NA,NA,NA,"STRAWBERRIES ",NA,"Total OPERATIONS WITH AREA BEARING",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","628","7.2"
"CENSUS",2022,"YEAR","STATE","PENNSYLVANIA","42",NA,NA,NA,NA,"STRAWBERRIES ",NA,"OPERATIONS WITH AREA GROWN",NA,"AREA GROWN: (0.1 TO 0.9 ACRES)",NA,NA,NA,NA,NA,NA,"444","9.3"
"CENSUS",2022,"YEAR","STATE","PENNSYLVANIA","42",NA,NA,NA,NA,"STRAWBERRIES ",NA,"OPERATIONS WITH AREA GROWN",NA,"AREA GROWN: (1.0 TO 4.9 ACRES)",NA,NA,NA,NA,NA,NA,"187","9.9"
"CENSUS",2022,"YEAR","STATE","PENNSYLVANIA","42",NA,NA,NA,NA,"STRAWBERRIES ",NA,"OPERATIONS WITH AREA GROWN",NA,"AREA GROWN: (15.0 TO 24.9 ACRES)",NA,NA,NA,NA,NA,NA,"8","37.5"
"CENSUS",2022,"YEAR","STATE","PENNSYLVANIA","42",NA,NA,NA,NA,"STRAWBERRIES ",NA,"OPERATIONS WITH AREA GROWN",NA,"AREA GROWN: (5.0 TO 14.9 ACRES)",NA,NA,NA,NA,NA,NA,"25","21.1"
"CENSUS",2022,"YEAR","STATE","PENNSYLVANIA","42",NA,NA,NA,NA,"STRAWBERRIES ",NA,"Total OPERATIONS WITH AREA GROWN",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","664","6.9"
"CENSUS",2022,"YEAR","STATE","PENNSYLVANIA","42",NA,NA,NA,NA,"STRAWBERRIES ",NA,"OPERATIONS WITH AREA NON-BEARING",NA,"AREA GROWN: (0.1 TO 0.9 ACRES)",NA,NA,NA,NA,NA,NA,"89","14.9"
"CENSUS",2022,"YEAR","STATE","PENNSYLVANIA","42",NA,NA,NA,NA,"STRAWBERRIES ",NA,"OPERATIONS WITH AREA NON-BEARING",NA,"AREA GROWN: (1.0 TO 4.9 ACRES)",NA,NA,NA,NA,NA,NA,"51","30.6"
"CENSUS",2022,"YEAR","STATE","PENNSYLVANIA","42",NA,NA,NA,NA,"STRAWBERRIES ",NA,"OPERATIONS WITH AREA NON-BEARING",NA,"AREA GROWN: (15.0 TO 24.9 ACRES)",NA,NA,NA,NA,NA,NA,"4","23.7"
"CENSUS",2022,"YEAR","STATE","PENNSYLVANIA","42",NA,NA,NA,NA,"STRAWBERRIES ",NA,"OPERATIONS WITH AREA NON-BEARING",NA,"AREA GROWN: (5.0 TO 14.9 ACRES)",NA,NA,NA,NA,NA,NA,"9","42.2"
"CENSUS",2022,"YEAR","STATE","PENNSYLVANIA","42",NA,NA,NA,NA,"STRAWBERRIES ",NA,"Total OPERATIONS WITH AREA NON-BEARING",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","153","8.6"
"CENSUS",2022,"YEAR","STATE","RHODE ISLAND","44",NA,NA,NA,NA,"STRAWBERRIES ",NA,"Total ACRES BEARING",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","33","7.1"
"CENSUS",2022,"YEAR","STATE","RHODE ISLAND","44",NA,NA,NA,NA,"STRAWBERRIES ",NA,"Total ACRES GROWN",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","42","8.7"
"CENSUS",2022,"YEAR","STATE","RHODE ISLAND","44",NA,NA,NA,NA,"STRAWBERRIES ",NA,"Total ACRES NON-BEARING",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","9","15.8"
"CENSUS",2022,"YEAR","STATE","RHODE ISLAND","44",NA,NA,NA,NA,"STRAWBERRIES ",NA,"Total OPERATIONS WITH AREA BEARING",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","25","22.1"
"CENSUS",2022,"YEAR","STATE","RHODE ISLAND","44",NA,NA,NA,NA,"STRAWBERRIES ",NA,"Total OPERATIONS WITH AREA GROWN",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","33","13.2"
"CENSUS",2022,"YEAR","STATE","RHODE ISLAND","44",NA,NA,NA,NA,"STRAWBERRIES ",NA,"Total OPERATIONS WITH AREA NON-BEARING",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","12","33.5"
"CENSUS",2022,"YEAR","STATE","SOUTH CAROLINA","45",NA,NA,NA,NA,"STRAWBERRIES ",NA,"Total ACRES BEARING",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","707","22.1"
"CENSUS",2022,"YEAR","STATE","SOUTH CAROLINA","45",NA,NA,NA,NA,"STRAWBERRIES ",NA,"Total ACRES GROWN",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","713","21.7"
"CENSUS",2022,"YEAR","STATE","SOUTH CAROLINA","45",NA,NA,NA,NA,"STRAWBERRIES ",NA,"Total ACRES NON-BEARING",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","7","27.0"
"CENSUS",2022,"YEAR","STATE","SOUTH CAROLINA","45",NA,NA,NA,NA,"STRAWBERRIES ",NA,"Total OPERATIONS WITH AREA BEARING",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","171","12.8"
"CENSUS",2022,"YEAR","STATE","SOUTH CAROLINA","45",NA,NA,NA,NA,"STRAWBERRIES ",NA,"Total OPERATIONS WITH AREA GROWN",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","192","12.3"
"CENSUS",2022,"YEAR","STATE","SOUTH CAROLINA","45",NA,NA,NA,NA,"STRAWBERRIES ",NA,"Total OPERATIONS WITH AREA NON-BEARING",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","26","28.5"
"CENSUS",2022,"YEAR","STATE","SOUTH DAKOTA","46",NA,NA,NA,NA,"STRAWBERRIES ",NA,"Total ACRES BEARING",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","(D)","(D)"
"CENSUS",2022,"YEAR","STATE","SOUTH DAKOTA","46",NA,NA,NA,NA,"STRAWBERRIES ",NA,"Total ACRES GROWN",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","14","(L)"
"CENSUS",2022,"YEAR","STATE","SOUTH DAKOTA","46",NA,NA,NA,NA,"STRAWBERRIES ",NA,"Total ACRES NON-BEARING",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","(D)","(D)"
"CENSUS",2022,"YEAR","STATE","SOUTH DAKOTA","46",NA,NA,NA,NA,"STRAWBERRIES ",NA,"Total OPERATIONS WITH AREA BEARING",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","14","(L)"
"CENSUS",2022,"YEAR","STATE","SOUTH DAKOTA","46",NA,NA,NA,NA,"STRAWBERRIES ",NA,"Total OPERATIONS WITH AREA GROWN",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","16","(L)"
"CENSUS",2022,"YEAR","STATE","SOUTH DAKOTA","46",NA,NA,NA,NA,"STRAWBERRIES ",NA,"Total OPERATIONS WITH AREA NON-BEARING",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","3","(L)"
"CENSUS",2022,"YEAR","STATE","TENNESSEE","47",NA,NA,NA,NA,"STRAWBERRIES ",NA,"Total ACRES BEARING",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","129","34.5"
"CENSUS",2022,"YEAR","STATE","TENNESSEE","47",NA,NA,NA,NA,"STRAWBERRIES ",NA,"Total ACRES GROWN",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","155","37.8"
"CENSUS",2022,"YEAR","STATE","TENNESSEE","47",NA,NA,NA,NA,"STRAWBERRIES ",NA,"Total ACRES NON-BEARING",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","25","69.5"
"CENSUS",2022,"YEAR","STATE","TENNESSEE","47",NA,NA,NA,NA,"STRAWBERRIES ",NA,"Total OPERATIONS WITH AREA BEARING",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","145","42.0"
"CENSUS",2022,"YEAR","STATE","TENNESSEE","47",NA,NA,NA,NA,"STRAWBERRIES ",NA,"Total OPERATIONS WITH AREA GROWN",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","166","44.0"
"CENSUS",2022,"YEAR","STATE","TENNESSEE","47",NA,NA,NA,NA,"STRAWBERRIES ",NA,"Total OPERATIONS WITH AREA NON-BEARING",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","38","72.3"
"CENSUS",2022,"YEAR","STATE","TEXAS","48",NA,NA,NA,NA,"STRAWBERRIES ",NA,"Total ACRES BEARING",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","189","54.4"
"CENSUS",2022,"YEAR","STATE","TEXAS","48",NA,NA,NA,NA,"STRAWBERRIES ",NA,"Total ACRES GROWN",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","225","48.5"
"CENSUS",2022,"YEAR","STATE","TEXAS","48",NA,NA,NA,NA,"STRAWBERRIES ",NA,"Total ACRES NON-BEARING",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","36","31.9"
"CENSUS",2022,"YEAR","STATE","TEXAS","48",NA,NA,NA,NA,"STRAWBERRIES ",NA,"Total OPERATIONS WITH AREA BEARING",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","182","21.2"
"CENSUS",2022,"YEAR","STATE","TEXAS","48",NA,NA,NA,NA,"STRAWBERRIES ",NA,"Total OPERATIONS WITH AREA GROWN",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","221","16.1"
"CENSUS",2022,"YEAR","STATE","TEXAS","48",NA,NA,NA,NA,"STRAWBERRIES ",NA,"Total OPERATIONS WITH AREA NON-BEARING",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","86","12.7"
"CENSUS",2022,"YEAR","STATE","UTAH","49",NA,NA,NA,NA,"STRAWBERRIES ",NA,"Total ACRES BEARING",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","7","15.4"
"CENSUS",2022,"YEAR","STATE","UTAH","49",NA,NA,NA,NA,"STRAWBERRIES ",NA,"Total ACRES GROWN",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","10","14.8"
"CENSUS",2022,"YEAR","STATE","UTAH","49",NA,NA,NA,NA,"STRAWBERRIES ",NA,"Total ACRES NON-BEARING",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","2","25.2"
"CENSUS",2022,"YEAR","STATE","UTAH","49",NA,NA,NA,NA,"STRAWBERRIES ",NA,"Total OPERATIONS WITH AREA BEARING",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","41","21.0"
"CENSUS",2022,"YEAR","STATE","UTAH","49",NA,NA,NA,NA,"STRAWBERRIES ",NA,"Total OPERATIONS WITH AREA GROWN",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","47","19.7"
"CENSUS",2022,"YEAR","STATE","UTAH","49",NA,NA,NA,NA,"STRAWBERRIES ",NA,"Total OPERATIONS WITH AREA NON-BEARING",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","12","20.9"
"CENSUS",2022,"YEAR","STATE","VERMONT","50",NA,NA,NA,NA,"STRAWBERRIES ",NA,"Total ACRES BEARING",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","117","21.2"
"CENSUS",2022,"YEAR","STATE","VERMONT","50",NA,NA,NA,NA,"STRAWBERRIES ",NA,"Total ACRES GROWN",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","168","27.8"
"CENSUS",2022,"YEAR","STATE","VERMONT","50",NA,NA,NA,NA,"STRAWBERRIES ",NA,"Total ACRES NON-BEARING",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","51","43.7"
"CENSUS",2022,"YEAR","STATE","VERMONT","50",NA,NA,NA,NA,"STRAWBERRIES ",NA,"Total OPERATIONS WITH AREA BEARING",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","111","27.0"
"CENSUS",2022,"YEAR","STATE","VERMONT","50",NA,NA,NA,NA,"STRAWBERRIES ",NA,"Total OPERATIONS WITH AREA GROWN",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","125","25.0"
"CENSUS",2022,"YEAR","STATE","VERMONT","50",NA,NA,NA,NA,"STRAWBERRIES ",NA,"Total OPERATIONS WITH AREA NON-BEARING",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","55","38.5"
"CENSUS",2022,"YEAR","STATE","VIRGINIA","51",NA,NA,NA,NA,"STRAWBERRIES ",NA,"Total ACRES BEARING",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","205","22.9"
"CENSUS",2022,"YEAR","STATE","VIRGINIA","51",NA,NA,NA,NA,"STRAWBERRIES ",NA,"Total ACRES GROWN",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","227","21.7"
"CENSUS",2022,"YEAR","STATE","VIRGINIA","51",NA,NA,NA,NA,"STRAWBERRIES ",NA,"Total ACRES NON-BEARING",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","21","64.7"
"CENSUS",2022,"YEAR","STATE","VIRGINIA","51",NA,NA,NA,NA,"STRAWBERRIES ",NA,"Total OPERATIONS WITH AREA BEARING",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","203","23.0"
"CENSUS",2022,"YEAR","STATE","VIRGINIA","51",NA,NA,NA,NA,"STRAWBERRIES ",NA,"Total OPERATIONS WITH AREA GROWN",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","231","22.8"
"CENSUS",2022,"YEAR","STATE","VIRGINIA","51",NA,NA,NA,NA,"STRAWBERRIES ",NA,"Total OPERATIONS WITH AREA NON-BEARING",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","48","25.4"
"CENSUS",2022,"YEAR","STATE","WASHINGTON","53",NA,NA,NA,NA,"STRAWBERRIES ",NA,"ACRES BEARING",NA,"AREA GROWN: (0.1 TO 0.9 ACRES)",NA,NA,NA,NA,NA,NA,"37","17.4"
"CENSUS",2022,"YEAR","STATE","WASHINGTON","53",NA,NA,NA,NA,"STRAWBERRIES ",NA,"ACRES BEARING",NA,"AREA GROWN: (1.0 TO 4.9 ACRES)",NA,NA,NA,NA,NA,NA,"67","23.5"
"CENSUS",2022,"YEAR","STATE","WASHINGTON","53",NA,NA,NA,NA,"STRAWBERRIES ",NA,"ACRES BEARING",NA,"AREA GROWN: (100 OR MORE ACRES)",NA,NA,NA,NA,NA,NA,"(D)","(D)"
"CENSUS",2022,"YEAR","STATE","WASHINGTON","53",NA,NA,NA,NA,"STRAWBERRIES ",NA,"ACRES BEARING",NA,"AREA GROWN: (15.0 TO 24.9 ACRES)",NA,NA,NA,NA,NA,NA,"149","57.2"
"CENSUS",2022,"YEAR","STATE","WASHINGTON","53",NA,NA,NA,NA,"STRAWBERRIES ",NA,"ACRES BEARING",NA,"AREA GROWN: (25.0 TO 49.9 ACRES)",NA,NA,NA,NA,NA,NA,"(D)","(D)"
"CENSUS",2022,"YEAR","STATE","WASHINGTON","53",NA,NA,NA,NA,"STRAWBERRIES ",NA,"ACRES BEARING",NA,"AREA GROWN: (5.0 TO 14.9 ACRES)",NA,NA,NA,NA,NA,NA,"146","88.3"
"CENSUS",2022,"YEAR","STATE","WASHINGTON","53",NA,NA,NA,NA,"STRAWBERRIES ",NA,"ACRES BEARING",NA,"AREA GROWN: (50.0 TO 99.9 ACRES)",NA,NA,NA,NA,NA,NA,"(D)","(D)"
"CENSUS",2022,"YEAR","STATE","WASHINGTON","53",NA,NA,NA,NA,"STRAWBERRIES ",NA,"Total ACRES BEARING",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","856","35.2"
"CENSUS",2022,"YEAR","STATE","WASHINGTON","53",NA,NA,NA,NA,"STRAWBERRIES ",NA,"ACRES GROWN",NA,"AREA GROWN: (0.1 TO 0.9 ACRES)",NA,NA,NA,NA,NA,NA,"43","13.3"
"CENSUS",2022,"YEAR","STATE","WASHINGTON","53",NA,NA,NA,NA,"STRAWBERRIES ",NA,"ACRES GROWN",NA,"AREA GROWN: (1.0 TO 4.9 ACRES)",NA,NA,NA,NA,NA,NA,"81","19.7"
"CENSUS",2022,"YEAR","STATE","WASHINGTON","53",NA,NA,NA,NA,"STRAWBERRIES ",NA,"ACRES GROWN",NA,"AREA GROWN: (100 OR MORE ACRES)",NA,NA,NA,NA,NA,NA,"(D)","(D)"
"CENSUS",2022,"YEAR","STATE","WASHINGTON","53",NA,NA,NA,NA,"STRAWBERRIES ",NA,"ACRES GROWN",NA,"AREA GROWN: (15.0 TO 24.9 ACRES)",NA,NA,NA,NA,NA,NA,"189","71.8"
"CENSUS",2022,"YEAR","STATE","WASHINGTON","53",NA,NA,NA,NA,"STRAWBERRIES ",NA,"ACRES GROWN",NA,"AREA GROWN: (25.0 TO 49.9 ACRES)",NA,NA,NA,NA,NA,NA,"(D)","(D)"
"CENSUS",2022,"YEAR","STATE","WASHINGTON","53",NA,NA,NA,NA,"STRAWBERRIES ",NA,"ACRES GROWN",NA,"AREA GROWN: (5.0 TO 14.9 ACRES)",NA,NA,NA,NA,NA,NA,"160","85.5"
"CENSUS",2022,"YEAR","STATE","WASHINGTON","53",NA,NA,NA,NA,"STRAWBERRIES ",NA,"ACRES GROWN",NA,"AREA GROWN: (50.0 TO 99.9 ACRES)",NA,NA,NA,NA,NA,NA,"(D)","(D)"
"CENSUS",2022,"YEAR","STATE","WASHINGTON","53",NA,NA,NA,NA,"STRAWBERRIES ",NA,"Total ACRES GROWN",NA,NA,NA,NA,NA,NA,NA,"NOT SPECIFIED","1,011","38.7"
"CENSUS",2022,"YEAR","STATE","WASHINGTON","53",NA,NA,NA,NA,"STRAWBERRIES ",NA,"ACRES NON-BEARING",NA,"AREA GROWN: (0.1 TO 0.9 ACRES)",NA,NA,NA,NA,NA,NA,"5","39.6"
"CENSUS",2022,"YEAR","STATE","WASHINGTON","53",NA,NA,NA,NA,"STRAWBERRIES ",NA,"ACRES NON-BEARING",NA,"AREA GROWN: (1.0 TO 4.9 ACRES)",NA,NA,NA,NA,NA,NA,"14","39.7"
"CENSUS",2022,"YEAR","STATE","WASHINGTON","53",NA,NA,NA,NA,"STRAWBERRIES ",NA,"ACRES NON-BEARING",NA,"AREA GROWN: (100 OR MORE ACRES)",NA,NA,NA,NA,NA,NA,"(D)","(D)"
"CENSUS",2022,"YEAR","STATE","WASHINGTON","53",NA,NA,NA,NA,"STRAWBERRIES ",NA,"ACRES NON-BEARING",NA,"AREA GROWN: (15.0 TO 24.9 ACRES)",NA,NA,NA,NA,NA,NA,"40","(H)"
"CENSUS",2022,"YEAR","STATE","WASHINGTON","53",NA,NA,NA,NA,"STRAWBERRIES ",NA,"ACRES NON-BEARING",NA,"AREA GROWN: (25.0 TO 49.9 ACRES)",NA,NA,NA,NA,NA,NA,"(D)","(D)"
